exercise_id,user_id,timestamp,category,subcategory,format,content_theme,difficulty,performance_score,time_taken
c60267cf-a2aa-4caf-a2a4-674f9509ec70,755b632f-9e33-4fc8-b837-8edbbfc4ed9f,2024-09-07 14:39:47.351897,grammar,subject_verb_agreement,multiple-choice,movies,0.260138643597953,0.9147108022478591,101
c01772b8-0234-42d3-8935-6e5808075a9a,755b632f-9e33-4fc8-b837-8edbbfc4ed9f,2024-09-20 21:02:58.351897,grammar,subject_verb_agreement,multiple-choice,movies,0.9179290887743711,0.7622624404620371,181
e1d696e3-4b49-4553-934f-ee03fee66048,755b632f-9e33-4fc8-b837-8edbbfc4ed9f,2024-09-14 21:49:02.351897,vocabulary,collocations,fill-in-the-blank,technology,0.748618350467516,0.945540478481483,147
9198dd5e-71f0-485f-a6ce-318c300fb692,1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-09-23 21:58:05.351897,fluency,coherence,audio-recording,anime,0.39063015672437,0.9057056758948371,64
aabe01ff-da5a-47df-a9a7-f00c3c469e56,1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-09-19 10:42:05.351897,pronunciation,word_stress,fill-in-the-blank,cooking,0.24499386571241902,0.7720414181425541,48
f52b0950-ec56-4ede-9664-cd22ded34411,1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-09-13 04:32:51.351897,fluency,filler_words,sentence-formation,anime,0.9547854249602341,0.8042356360902081,225
464125b2-5693-49ae-8c4b-0836ac1ae93e,1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-09-16 21:28:14.351897,vocabulary,collocations,sentence-formation,cooking,0.990211437576588,0.5723048381954681,137
f5b742bb-a195-463f-a804-16d54efbb25c,1be8301c-0f86-4c8f-bdc3-a00d7557a45d,2024-09-11 08:11:16.351897,fluency,filler_words,sentence-formation,anime,0.4629166181525,0.7113404905550651,264
a6e2fdf1-7a0f-4dbf-81a4-122d9ba4f4e7,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-13 02:59:54.351897,pronunciation,vowel_sounds,multiple-choice,sports,0.364155672114846,0.704820312984622,220
84f2bbb9-c12b-40ac-a5ad-0ba31eb15f34,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-13 12:45:47.351897,pronunciation,vowel_sounds,fill-in-the-blank,movies,0.8748320497992421,0.5989077261047381,152
9cd282bf-e7bf-4b2f-b845-e6852d565cd1,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-08 00:35:33.351897,vocabulary,collocations,fill-in-the-blank,sports,0.9641170205879781,0.621043962350285,204
20077f75-35c8-4658-b626-cd455d2856aa,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-06 06:01:16.351897,vocabulary,collocations,multiple-choice,anime,0.8165182652846451,0.5780433073625021,161
898c2bf8-4857-4121-b827-d42a9cd7768b,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-19 14:51:42.351897,pronunciation,consonant_sounds,audio-recording,movies,0.150015581012785,0.592761965562008,144
fa37c3e9-c558-4a48-bfd2-9f8f1d2aaa63,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-06 22:53:05.351897,vocabulary,collocations,audio-recording,sports,0.7798267965345641,0.678980442397619,297
ac6d66a5-2aa3-4aff-a29b-402a0ea29200,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-11 06:42:08.351897,vocabulary,collocations,sentence-formation,anime,0.6743399709463761,0.8855150692067981,112
d8afd510-9dc1-4316-beef-dc354bcbab6e,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-10 14:55:42.351897,grammar,tense_usage,multiple-choice,sports,0.531240075850382,0.6512055192114811,232
a49ed938-65d0-4958-a11b-58f7090dedef,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-27 17:40:59.351897,fluency,coherence,fill-in-the-blank,anime,0.99605047371068,0.8524824483207291,110
280470dc-b0cb-472a-b270-6a051e06b8fc,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-28 08:44:49.351897,pronunciation,word_stress,fill-in-the-blank,sports,0.6930275105558921,0.502275276187076,286
e28c0af5-3d8e-4f48-a703-73cdb06328b3,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-27 22:25:14.351897,fluency,speaking_speed,audio-recording,sports,0.37566255492100903,0.9551387917210771,257
cfb4e79a-da0b-49ee-b6db-5fccaef412a6,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-19 05:29:11.351897,pronunciation,intonation,multiple-choice,movies,0.379293439039805,0.681330981677834,192
b05f7d71-9726-4297-a455-c60387c0fd78,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-28 18:02:00.351897,vocabulary,collocations,sentence-formation,movies,0.970990616316843,0.6576894280249951,284
b675658a-ecb5-472b-9bf3-07b552d4e2a5,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-18 09:54:19.351897,pronunciation,intonation,multiple-choice,anime,0.395490545272401,0.555809712275898,263
28983cc3-e603-4556-8b30-82f451cd3f4b,ea464f40-40ab-4937-a188-a7f2986e943d,2024-10-03 04:58:51.351897,vocabulary,collocations,fill-in-the-blank,anime,0.845086345352791,0.6038678474137591,196
31b2534d-ab25-438c-b2ee-e1129e3c4efd,ea464f40-40ab-4937-a188-a7f2986e943d,2024-09-09 19:00:23.351897,pronunciation,vowel_sounds,sentence-formation,anime,0.10978932871074601,0.701368696578754,175
da3c5ef6-8b74-4db6-ae58-5c992f9c15a5,49633801-765c-44b4-b564-6a103853023f,2024-09-22 00:11:57.351897,pronunciation,consonant_sounds,sentence-formation,cooking,0.356136559360616,0.7890262791757111,81
ea3c3f21-91f9-4ba3-9235-5d3d82b4cb6c,49633801-765c-44b4-b564-6a103853023f,2024-09-30 02:56:35.351897,fluency,speaking_speed,fill-in-the-blank,cooking,0.9302181691196161,0.535888167898901,166
523290ad-ddfa-42a7-90fe-895080b18285,49633801-765c-44b4-b564-6a103853023f,2024-09-19 01:43:02.351897,vocabulary,academic_vocabulary,audio-recording,literature,0.48155307619605203,0.951967953970104,112
96efbd34-d92b-4ff9-a44e-07e53fcc40d5,49633801-765c-44b4-b564-6a103853023f,2024-09-25 22:11:51.351897,vocabulary,word_choice,fill-in-the-blank,literature,0.32847815255353,0.7834630991667441,257
1c083f27-5eed-42a5-be77-bb092d629949,49633801-765c-44b4-b564-6a103853023f,2024-09-29 08:49:10.351897,vocabulary,collocations,fill-in-the-blank,literature,0.29574450461201,0.686102198485766,69
80cfc031-4f59-4034-a0dd-f493d11a0068,49633801-765c-44b4-b564-6a103853023f,2024-09-28 09:13:16.351897,grammar,article_usage,audio-recording,literature,0.9060360391280671,0.8382799787877551,38
35a70481-d89b-4397-b81e-95e87aa0103a,49633801-765c-44b4-b564-6a103853023f,2024-10-03 04:21:55.351897,fluency,speaking_speed,multiple-choice,literature,0.6940439857854821,0.8053291057812431,49
46038fb5-481d-4057-bc2a-fadd264cc4c7,49633801-765c-44b4-b564-6a103853023f,2024-09-16 05:33:09.351897,grammar,article_usage,audio-recording,literature,0.296632223768239,0.9587731622347361,213
f10e9f92-603c-4b59-a857-d3df75df5fcb,49633801-765c-44b4-b564-6a103853023f,2024-10-04 01:53:57.351897,pronunciation,vowel_sounds,sentence-formation,cooking,0.332609301075422,0.834499381007418,263
8b491cde-e80c-44f7-bc60-850619fa3952,49633801-765c-44b4-b564-6a103853023f,2024-09-23 11:04:03.351897,grammar,subject_verb_agreement,audio-recording,cooking,0.5879713237252671,0.760837000576538,50
1c86024c-e8e5-461f-aa13-2cdff4f4a173,49633801-765c-44b4-b564-6a103853023f,2024-09-28 01:08:57.351897,vocabulary,academic_vocabulary,multiple-choice,literature,0.316011999447669,0.6709539033606381,217
71743c6c-7bf6-47fa-abc6-9a23e95d5ad8,49633801-765c-44b4-b564-6a103853023f,2024-09-30 14:21:14.351897,pronunciation,consonant_sounds,fill-in-the-blank,literature,0.500203926836718,0.913221688554099,126
581fad4c-b6a3-4f0a-88d5-966f1c16c7e9,49633801-765c-44b4-b564-6a103853023f,2024-09-16 04:42:48.351897,fluency,coherence,audio-recording,literature,0.247228158698296,0.5155777664414001,81
d7561d41-49f1-40da-80be-ac656b2440c2,49633801-765c-44b4-b564-6a103853023f,2024-09-24 22:29:26.351897,fluency,coherence,multiple-choice,cooking,0.931675387925963,0.58042108780106,260
9e110313-f506-4362-98af-056a79a90029,49633801-765c-44b4-b564-6a103853023f,2024-10-03 03:55:45.351897,fluency,filler_words,audio-recording,cooking,0.8828835720728201,0.7182340468043881,145
988c9df6-3629-4580-be52-8ca7eb353fcc,49633801-765c-44b4-b564-6a103853023f,2024-09-19 20:49:40.351897,fluency,pausing,sentence-formation,literature,0.259715964797741,0.7130018473526161,195
debd8d7c-9554-4691-b441-eb096aca35f2,49633801-765c-44b4-b564-6a103853023f,2024-10-01 22:52:42.351897,fluency,speaking_speed,audio-recording,cooking,0.76218744696933,0.8044395590640541,290
5d0e21cd-9a0f-4e65-a61e-f6a594b36d61,49633801-765c-44b4-b564-6a103853023f,2024-09-09 18:40:06.351897,grammar,article_usage,sentence-formation,literature,0.514796215962371,0.5758319078426041,208
6642ea01-90cc-4751-a130-2fb4119dc1ce,49633801-765c-44b4-b564-6a103853023f,2024-10-01 08:00:17.351897,grammar,article_usage,audio-recording,literature,0.8901896261997541,0.6364597303860471,39
c1b36904-4bb0-4cfb-91ea-b636fdd19917,49633801-765c-44b4-b564-6a103853023f,2024-09-24 22:00:34.351897,pronunciation,consonant_sounds,audio-recording,cooking,0.94335907865276,0.8276473357912181,162
c8073216-c2c4-4f0c-b947-6af324e567a7,49633801-765c-44b4-b564-6a103853023f,2024-09-18 18:03:33.351897,vocabulary,idiomatic_expressions,fill-in-the-blank,cooking,0.30945681518392704,0.65043374758879,137
1aa7b896-31e8-49e2-8316-02ce357b1a2e,49633801-765c-44b4-b564-6a103853023f,2024-09-23 13:15:07.351897,grammar,subject_verb_agreement,sentence-formation,literature,0.9431212702828141,0.7950490287131401,81
3d3c9790-cd08-446c-99c5-2c8eec074060,49633801-765c-44b4-b564-6a103853023f,2024-09-23 00:01:50.351897,fluency,coherence,audio-recording,cooking,0.5961706642446271,0.9294828936293331,144
1b2f8d12-d6cc-426f-8ac1-8e0f48706835,49633801-765c-44b4-b564-6a103853023f,2024-09-20 07:45:04.351897,vocabulary,academic_vocabulary,multiple-choice,literature,0.9253927277861531,0.5223158421756471,88
651b2dfa-2137-4dec-ba7c-b2c53e2341d8,49633801-765c-44b4-b564-6a103853023f,2024-09-07 21:44:13.351897,pronunciation,intonation,multiple-choice,cooking,0.508966215324776,0.6134362003847651,224
07b04198-5f74-44e3-a394-cdc395bbdf9c,49633801-765c-44b4-b564-6a103853023f,2024-09-09 20:20:04.351897,grammar,article_usage,sentence-formation,cooking,0.9607210460592621,0.6104458492704681,116
2a9d23d2-10f0-4e7e-80de-be15128c12f5,49633801-765c-44b4-b564-6a103853023f,2024-09-25 07:48:09.351897,grammar,tense_usage,fill-in-the-blank,literature,0.5033104802546661,0.770571697084915,258
5133fbc9-4201-4b1d-9bdb-b342967552d9,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-11 00:14:07.351897,pronunciation,word_stress,sentence-formation,music,0.48285000769531106,0.647619449181014,220
11017bfb-1409-4065-aeb5-7db1f82a1f72,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-27 03:53:02.351897,fluency,filler_words,multiple-choice,music,0.84228345593968,0.788029596150276,209
83238547-aaaf-405e-9ece-a537a232c7cc,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-23 14:05:15.351897,vocabulary,academic_vocabulary,multiple-choice,music,0.507100558436695,0.686632043143066,94
8cebc293-fce0-459c-a2fc-e00c2ca6767c,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-19 08:15:52.351897,vocabulary,academic_vocabulary,fill-in-the-blank,music,0.8046386032145,0.558761463443722,263
63d88dcc-28b7-4ad7-9cd7-9c6030d67ab2,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-26 03:28:39.351897,pronunciation,word_stress,audio-recording,music,0.8226687372214301,0.9195511552370981,261
83918b8b-d3dd-43e8-9420-c97d561b8279,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-11 15:29:17.351897,grammar,preposition_usage,audio-recording,music,0.9614104862422451,0.554082062280579,236
c94cd2d2-d0e2-4d0b-bcd4-84d3a7b33862,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-04 06:41:04.351897,pronunciation,consonant_sounds,fill-in-the-blank,cooking,0.263849961672026,0.5353306745167471,201
dd5ebb13-89f9-49eb-b3f0-555e6f1a5d09,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-02 01:26:08.351897,fluency,filler_words,fill-in-the-blank,travel,0.9457171344582791,0.5603339126926651,249
3b5b09ca-e0ad-4a5c-b72b-b15093d0e1ca,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-12 21:38:58.351897,grammar,article_usage,audio-recording,cooking,0.13946207241529401,0.9557232089222881,30
757000d8-6a64-4c36-a887-f8279325343e,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-18 03:46:10.351897,vocabulary,academic_vocabulary,sentence-formation,cooking,0.909946896039258,0.727461290937476,296
b607de16-40f5-4846-86ca-7cf656bf6827,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-05 05:35:26.351897,fluency,speaking_speed,sentence-formation,music,0.9966223806976671,0.9674739167515121,297
7211e138-da3a-48c2-bd93-c61489201b3f,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-14 12:31:54.351897,fluency,speaking_speed,multiple-choice,cooking,0.10468203881104701,0.9157386462513271,278
dee963da-f861-4271-8097-2118c697a84f,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-20 03:58:23.351897,pronunciation,vowel_sounds,fill-in-the-blank,cooking,0.600082189180694,0.5114702313818851,188
76b83de0-c150-45b7-9e5e-708af3ecba8c,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-17 10:08:56.351897,pronunciation,intonation,fill-in-the-blank,travel,0.329354206888946,0.7551890254080581,150
83306c38-1d37-418b-abce-74bc38af6ba8,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-02 15:29:29.351897,fluency,speaking_speed,audio-recording,travel,0.35891587290152804,0.8180204888601711,155
97e7e099-82d9-44a6-9fb4-414e6c95efab,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-19 23:02:32.351897,pronunciation,vowel_sounds,multiple-choice,travel,0.953128830281021,0.7309818592386941,294
17b1aed1-763f-4958-b6bc-6a6976a05570,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-09 12:42:13.351897,vocabulary,idiomatic_expressions,multiple-choice,music,0.5401222565285311,0.505292804841954,287
d2559432-b975-4b94-84e7-258e38f283fd,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-27 01:02:40.351897,pronunciation,vowel_sounds,audio-recording,cooking,0.620052204536776,0.992091735293341,263
13844d5b-3eb1-469f-a852-e01996649da7,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-04 18:17:09.351897,grammar,subject_verb_agreement,fill-in-the-blank,cooking,0.44101192708005704,0.730202806317338,179
cd93a12d-c4ea-4237-8c53-4ad3d4d96802,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-04 12:15:09.351897,grammar,preposition_usage,audio-recording,music,0.16641647465623702,0.567901597745593,114
7b66a63b-e400-430d-b8dd-cdff0bb09672,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-27 10:08:03.351897,fluency,pausing,multiple-choice,cooking,0.9103010095309401,0.810740666719555,279
a76baea8-7937-47e0-b753-88e970c1d919,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-10-02 21:54:10.351897,vocabulary,academic_vocabulary,audio-recording,cooking,0.27372539063349505,0.5748401725920691,167
db655a4f-ed9d-4a9d-b3fc-dc21a5878e1e,6f7710c9-acf1-4750-9134-9cc82b87b07d,2024-09-16 13:36:21.351897,vocabulary,academic_vocabulary,fill-in-the-blank,music,0.5767245885777931,0.8330902824706131,226
27cbb860-db9f-421f-9b80-a3f089130b1d,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-10-01 23:14:53.351897,pronunciation,consonant_sounds,sentence-formation,sports,0.7256958077524961,0.971069832803326,273
b1f96db0-e554-431e-b250-8fcea7728f02,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-13 10:14:54.351897,fluency,coherence,fill-in-the-blank,sports,0.8270489834827821,0.8040210698790461,159
342d6922-3509-4f3d-9888-5360fd46b383,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-09 03:36:40.351897,pronunciation,vowel_sounds,sentence-formation,literature,0.6639850198510301,0.6696468366335401,30
3921a0ca-d513-49d3-9903-e479b7453cb9,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-05 14:22:49.351897,grammar,subject_verb_agreement,audio-recording,literature,0.15766072964784802,0.50877800329043,160
c780e25c-e46e-4584-84f5-98c97928bea5,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-10 16:38:58.351897,vocabulary,collocations,audio-recording,sports,0.636422735976724,0.959826752490557,290
f269fa61-d5da-4519-8238-fc9de98b9ba1,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-06 20:30:18.351897,vocabulary,academic_vocabulary,fill-in-the-blank,sports,0.38234799388731205,0.5107308335367371,129
60c2ad39-620c-4549-a8b1-247e5cce4f3e,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-18 07:56:04.351897,vocabulary,academic_vocabulary,sentence-formation,literature,0.9457720564773071,0.627429788595351,286
dd6e7eca-2b66-4b09-b881-161b16f12902,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-23 17:09:55.351897,pronunciation,word_stress,sentence-formation,sports,0.74862463601113,0.857288090930385,41
3fb5a755-7275-4b47-92c7-347c25771d12,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-13 00:09:00.351897,pronunciation,vowel_sounds,audio-recording,sports,0.116445824320017,0.8097047158612171,74
65e4b9b3-d53b-4b0c-87ad-0ca424f3348e,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-27 07:45:13.351897,grammar,preposition_usage,audio-recording,sports,0.716512764855549,0.8551915694012121,106
0b744939-c6bf-41cb-9bd0-5c4e090b6bfa,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-21 05:42:14.351897,grammar,article_usage,fill-in-the-blank,literature,0.30253198525886604,0.81583472364327,206
b6580c23-001d-45a4-84d5-dd3df3e7bfb6,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-18 01:32:18.351897,grammar,tense_usage,fill-in-the-blank,literature,0.46475532656848906,0.7670786921844711,247
ccdd12cf-4049-48cd-8798-3efb45dcded1,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-24 01:42:10.351897,pronunciation,consonant_sounds,sentence-formation,literature,0.49108996761334406,0.648202471038622,210
84759c6f-4a42-44bb-b6ee-03ab34ccdc06,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-27 14:28:04.351897,grammar,article_usage,multiple-choice,literature,0.19497882301020603,0.9020851768850311,236
9cbb680d-fc02-4284-9d62-7bbd2cf1238c,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-10-04 08:53:22.351897,fluency,speaking_speed,sentence-formation,sports,0.811830960475026,0.9441123169244721,289
aaa5788d-6f6e-48d8-8ac6-c1bf8abd470d,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-10-03 10:34:14.351897,grammar,preposition_usage,multiple-choice,literature,0.22577087149008102,0.8257435274671351,196
b2b95fdf-cc47-4b76-a87f-3efd26219676,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-27 06:06:01.351897,grammar,tense_usage,sentence-formation,literature,0.28845469636909804,0.634088544345193,90
bbad1f9b-7358-4047-8ad4-098e6c3950ba,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-09 07:48:33.351897,grammar,article_usage,audio-recording,sports,0.34487726037431105,0.6518328880040151,171
62f15d54-0e8a-4ca6-9370-4583af994ece,a416aa0d-6e90-4b71-986e-a040c02b6025,2024-09-12 21:50:35.351897,vocabulary,word_choice,sentence-formation,literature,0.24059432746294301,0.516339735691429,197
f6733379-4170-4deb-8800-29c76e64f5e6,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-09-10 14:37:18.351897,grammar,subject_verb_agreement,audio-recording,music,0.10075392704381501,0.6234081256618601,82
7cd1d497-ffc1-4fab-8e55-6c11eee7eee0,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-09-17 01:55:39.351897,grammar,preposition_usage,multiple-choice,music,0.7223610544264221,0.6643303747126961,170
1b5e4bb9-d522-4d2e-afee-07f5705a11b1,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-10-03 01:47:03.351897,vocabulary,word_choice,audio-recording,music,0.82559789125889,0.5464155913963591,95
3080c2cc-a8ed-4154-8adc-2730096712bb,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-09-07 09:19:39.351897,pronunciation,vowel_sounds,sentence-formation,music,0.511288250779255,0.898222240544656,33
9a1ab462-be98-4c7a-b759-b55eb2774700,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-10-01 06:52:55.351897,vocabulary,academic_vocabulary,multiple-choice,cooking,0.345835607228946,0.6943250499986271,77
92b328af-e828-4781-b658-9cc383d007d7,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-09-22 16:32:24.351897,pronunciation,vowel_sounds,fill-in-the-blank,music,0.423847840906784,0.5833692854228191,257
e7187758-2e13-4b9e-9bae-07853f4337f5,10150a9d-96b6-4d00-a77c-0679b064f50d,2024-09-17 19:50:17.351897,fluency,filler_words,audio-recording,music,0.323492130713671,0.581030778831073,233
461f66a7-b81e-4435-b3e5-cf24b9dba096,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-08 17:39:51.351897,vocabulary,idiomatic_expressions,audio-recording,movies,0.35707536476189605,0.5336610438544991,106
a2f9d1f9-0ef5-4f67-bdf6-b236fe1085c2,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-07 00:10:30.351897,grammar,tense_usage,audio-recording,music,0.625608520006771,0.51683177989745,214
5037bad3-70d7-4f1a-9a9d-59b2726d2ee0,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-07 17:41:36.351897,pronunciation,consonant_sounds,sentence-formation,travel,0.705560938724877,0.788584274294405,208
1eba598b-a2b2-4f95-8e47-851e4350cb4c,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-09 19:46:37.351897,pronunciation,word_stress,audio-recording,technology,0.30747199459804303,0.554299121254149,112
a7fd51c1-522d-4168-acbd-edbec99e6b30,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-22 20:15:55.351897,pronunciation,intonation,sentence-formation,travel,0.325356790971914,0.512630980113652,69
f6bd5e7f-05e5-46a9-93c2-870623f4ca7a,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-28 15:44:15.351897,vocabulary,idiomatic_expressions,fill-in-the-blank,travel,0.230982534832324,0.540730856632882,132
9f965c03-7479-43c9-99ac-5621759cd143,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-26 07:36:55.351897,vocabulary,idiomatic_expressions,multiple-choice,technology,0.21739048702642302,0.6309517067785291,89
7557f88c-f9b9-4485-88e8-abd214055fef,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-24 10:59:03.351897,pronunciation,intonation,multiple-choice,travel,0.7925008946891091,0.7472616061913441,221
8bc0fba9-9019-4cf9-8779-2f1f91d87bcb,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-10 03:42:24.351897,grammar,subject_verb_agreement,sentence-formation,music,0.150013953297703,0.7930517497324241,104
c898c508-1290-4f7c-a1af-8247326bb425,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-18 05:58:21.351897,fluency,filler_words,multiple-choice,music,0.294139322093116,0.7771066541696311,73
57538cfa-ff4e-49af-80d2-9d66e7ff2f6a,ea1877ff-b11d-4a5e-91a2-807ceea6cfc3,2024-09-12 09:00:16.351897,grammar,subject_verb_agreement,sentence-formation,travel,0.5966634465540881,0.5891979642952571,168
a0e34edc-fc0d-4ca1-abf9-d88ab555c46b,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-06 17:21:31.351897,vocabulary,collocations,multiple-choice,technology,0.256814205704893,0.8266411376187791,159
d80643a6-03da-4219-a496-87975d52d622,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-26 00:22:41.351897,grammar,subject_verb_agreement,fill-in-the-blank,technology,0.9895824050089371,0.704345919979783,106
a22b617e-8993-454c-89d3-b20f3753e10f,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-13 07:42:35.351897,pronunciation,consonant_sounds,audio-recording,travel,0.910983562187982,0.8230178627879751,235
15591a5f-9ac5-4813-8caa-40477c253c32,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-10-02 09:15:13.351897,fluency,filler_words,fill-in-the-blank,travel,0.929032091320899,0.720704661908664,142
23713085-ad00-4e2c-9abe-90c101b699bd,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-09 20:11:51.351897,fluency,speaking_speed,sentence-formation,literature,0.471303472839502,0.90124798348764,172
4e5b58ed-b305-4140-a4d7-3cc0afa3111e,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-23 08:24:03.351897,pronunciation,vowel_sounds,audio-recording,literature,0.215087118862397,0.9588355084013661,256
aebdbe16-1800-4319-8baa-1cf837fef0f1,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-29 06:00:56.351897,pronunciation,intonation,multiple-choice,travel,0.5961259841769181,0.786840752557674,237
2295cbcd-9cf9-43db-b252-231989c5acd6,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-23 23:38:39.351897,grammar,article_usage,fill-in-the-blank,literature,0.151020026343786,0.850301635790741,297
749bfc2f-ca7c-40da-abe6-d8e5407e8505,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-10-01 08:54:51.351897,pronunciation,consonant_sounds,multiple-choice,literature,0.5711117001206131,0.5619809045315171,263
c2878dae-e256-4f39-9212-9dabba3ae84f,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-20 07:56:24.351897,fluency,coherence,sentence-formation,travel,0.523761743495562,0.934067417054368,239
b31faef3-898c-464b-811f-a657c2b2bd31,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-29 15:54:41.351897,pronunciation,word_stress,multiple-choice,literature,0.194744475966238,0.74874773584661,243
55810633-a234-4f3f-90b0-ed49c112eedc,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-23 18:07:57.351897,vocabulary,idiomatic_expressions,sentence-formation,literature,0.7352916149075951,0.840646732065344,35
37bef469-bf0b-467c-bd7d-4661c80faf54,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-25 04:06:35.351897,pronunciation,intonation,fill-in-the-blank,technology,0.36275415507159003,0.7465683775434231,296
fb2aabca-ebfd-447a-8d64-d30aedcecb24,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-10 15:08:45.351897,pronunciation,intonation,audio-recording,literature,0.388518686517318,0.8377277202367731,291
a60c656b-4bc3-4014-af47-1c7f323712fb,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-21 23:20:30.351897,grammar,subject_verb_agreement,fill-in-the-blank,literature,0.44600876375777804,0.823668324283342,185
c3b03d23-f6f3-467f-899f-d159dbc1618a,87d26922-3742-47f3-9aa3-d39049b69e8e,2024-09-24 19:42:46.351897,fluency,pausing,fill-in-the-blank,literature,0.261953862755034,0.861052267082236,125
